age,income,credit_sum,loans_count,credit_history,delay_ratio,employment_years,target
22,124055,38694,7,0.502,0.053,19,1
39,42511,84316,7,0.52,0.124,31,1
55,83748,398097,4,0.702,0.132,32,1
69,235383,176750,6,0.355,0.052,6,1
46,137241,363058,3,0.616,0.132,26,1
49,164477,234309,0,0.323,0.105,24,0
61,75745,448379,6,0.381,0.093,39,1
64,180858,258984,4,0.679,0.047,34,1
32,129368,451217,7,0.319,0.262,24,1
69,66406,132870,1,0.464,0.183,27,1
44,49341,390987,3,0.854,0.151,20,1
66,107827,266735,5,0.654,0.179,23,1
24,147867,103199,1,0.389,0.121,23,1
23,80838,124652,7,0.415,0.076,35,1
63,72641,163797,4,0.474,0.0,35,1
52,78358,85885,1,0.697,0.015,8,0
27,83997,468796,5,0.35,0.252,0,1
64,188667,114233,7,0.341,0.181,10,1
23,132271,303104,2,0.607,0.114,18,1
53,125241,289757,4,0.248,0.0,8,1
28,53193,273992,5,0.363,0.144,16,1
21,142971,317448,1,0.487,0.081,17,0
59,241159,458697,4,0.495,0.149,38,1
62,190195,484267,4,0.295,0.022,17,1
23,120031,438357,2,0.553,0.066,7,1
22,87138,235232,2,0.583,0.162,16,1
49,97785,366473,5,0.401,0.235,1,1
19,21312,101083,6,0.749,0.054,1,1
56,21861,442303,3,0.551,0.03,25,1
65,197442,105799,1,0.349,0.172,10,0
57,213164,65779,6,0.743,0.012,25,1
29,242610,416073,1,0.422,0.017,1,0
27,162070,381196,0,0.527,0.119,12,0
53,233359,77804,2,0.427,0.246,22,1
21,112855,483163,6,0.594,0.041,21,1
45,74709,64692,6,0.428,0.074,23,1
41,72700,33998,2,0.437,0.108,23,1
56,70610,478331,4,0.476,0.067,12,1
28,190107,119292,7,0.425,0.0,14,1
57,17334,125044,5,0.661,0.156,16,1
54,237186,399044,6,0.311,0.113,16,1
30,197081,307521,0,0.494,0.126,31,0
36,104490,264823,1,0.513,0.09,5,0
21,179936,494144,0,0.481,0.206,22,0
41,46695,52442,7,0.645,0.065,30,1
31,116377,463605,2,0.274,0.025,13,1
23,40660,141299,3,0.585,0.216,15,1
47,41342,315081,4,0.313,0.0,27,1
47,16495,168789,4,0.424,0.089,25,1
22,202015,153616,0,0.298,0.095,22,0
27,189829,167320,7,0.45,0.092,17,1
22,224849,283926,3,0.413,0.0,1,1
53,245627,440059,7,0.746,0.017,6,1
35,241725,65118,6,0.536,0.167,19,1
21,248312,334397,5,0.566,0.197,28,1
27,18726,431514,5,0.334,0.071,8,1
68,199286,370109,7,0.611,0.035,16,1
31,184957,490269,2,0.746,0.0,9,0
53,53113,16649,2,0.63,0.166,7,1
42,47150,187629,5,0.303,0.17,35,1
27,244761,219480,1,0.43,0.0,37,0
33,222396,272452,6,0.516,0.0,39,1
18,92036,165732,0,0.413,0.11,35,0
56,32570,134063,7,0.88,0.119,16,1
35,93400,427443,2,0.428,0.067,29,1
43,16249,123974,0,0.493,0.098,11,1
25,176524,477396,4,0.41,0.083,23,1
60,104336,28150,2,0.535,0.102,10,1
29,26526,217437,2,0.707,0.037,25,1
47,245234,308600,3,0.517,0.099,16,1
63,209055,486799,4,0.467,0.053,14,1
55,227611,384641,1,0.339,0.047,3,0
49,249364,17036,0,0.681,0.0,10,0
64,18330,376797,3,0.478,0.088,17,1
27,197141,169602,2,0.472,0.156,23,1
68,200069,431347,4,0.149,0.077,33,1
46,198693,389716,5,0.481,0.075,29,1
39,77287,104056,4,0.44,0.188,21,1
31,106723,186448,0,0.226,0.172,19,1
56,233347,412337,7,0.648,0.221,18,1
68,30491,461271,5,0.42,0.258,35,1
53,165653,305777,0,0.784,0.104,33,0
19,201276,117047,6,0.712,0.019,15,1
42,202540,200896,7,0.392,0.064,22,1
56,155332,399876,4,0.705,0.14,15,1
38,195212,303206,6,0.742,0.201,22,1
58,228694,108834,7,0.416,0.027,17,1
54,194976,149949,7,0.345,0.118,34,1
21,42251,106581,7,0.177,0.044,28,1
47,72466,239882,1,0.557,0.09,6,1
26,86703,228417,0,0.354,0.089,1,0
43,95626,275470,5,0.562,0.127,38,1
37,99754,473020,5,0.415,0.242,14,1
59,66667,329240,4,0.383,0.133,6,1
63,175570,296872,1,0.416,0.07,29,0
41,40905,189454,7,0.305,0.058,18,1
45,200120,321166,3,0.416,0.087,22,1
50,169781,478139,5,0.39,0.039,25,1
52,240839,14769,4,0.498,0.11,12,1
51,16536,181391,7,0.516,0.0,22,1
58,84420,37741,5,0.339,0.085,26,1
69,226109,109823,5,0.665,0.091,24,1
61,131004,42797,6,0.476,0.019,36,1
25,146816,300232,0,0.725,0.073,15,0
42,21805,411624,5,0.536,0.178,20,1
41,194095,470728,4,0.51,0.183,30,1
44,74452,126057,6,0.426,0.063,29,1
45,241334,352709,1,0.592,0.137,39,0
55,102890,171130,4,0.505,0.0,7,1
39,59326,164741,2,0.629,0.079,36,1
31,154544,308876,0,0.741,0.116,18,0
41,127196,342710,4,0.391,0.207,8,1
62,125648,296137,0,0.592,0.183,11,0
34,238214,58883,0,0.588,0.115,14,0
19,100651,211159,4,0.569,0.036,39,1
68,108460,149989,7,0.435,0.195,4,1
28,161658,12107,5,0.438,0.076,8,1
49,55046,29913,0,0.412,0.131,28,1
59,209724,230305,0,0.409,0.091,37,0
32,69025,59213,3,0.374,0.239,3,1
35,71795,372052,3,0.484,0.057,16,1
32,17518,37568,0,0.386,0.164,16,1
25,95575,125267,2,0.565,0.094,19,1
25,151937,492983,1,0.509,0.14,30,0
27,180657,357095,4,0.525,0.213,20,1
41,226158,283121,5,0.459,0.0,5,1
45,197816,17424,3,0.51,0.095,9,1
18,90439,31404,4,0.463,0.037,29,1
62,208968,454923,1,0.617,0.131,9,0
53,60720,401693,6,0.434,0.148,19,1
21,64192,475519,0,0.556,0.067,15,0
61,99145,405982,4,0.304,0.063,17,1
19,141727,11206,2,0.607,0.114,29,1
47,62735,404727,3,0.416,0.011,9,1
42,226502,234331,4,0.363,0.123,28,1
44,78514,349251,5,0.329,0.043,30,1
67,107108,212772,7,0.317,0.151,39,1
66,157174,363294,4,0.428,0.008,18,1
32,116022,422522,1,0.725,0.06,3,0
48,109913,487513,4,0.404,0.047,26,1
67,246433,274953,4,0.169,0.079,30,1
55,117430,146714,6,0.555,0.196,1,1
64,41567,309569,4,0.333,0.159,7,1
40,186611,254931,6,0.622,0.066,13,1
32,180816,109227,5,0.437,0.066,20,1
44,66450,365034,4,0.459,0.162,20,1
60,214793,47761,2,0.68,0.019,7,0
66,107105,207554,2,0.593,0.102,7,1
53,50436,349242,0,0.313,0.058,37,1
54,55526,461316,4,0.335,0.088,28,1
44,182896,314131,7,0.232,0.157,20,1
34,65768,489838,0,0.89,0.053,13,0
39,125388,417841,7,0.371,0.168,18,1
43,187513,125720,6,0.675,0.254,38,1
60,215429,423894,3,0.42,0.142,12,1
46,130067,174719,2,0.338,0.094,13,1
59,228251,319207,4,0.503,0.181,17,1
19,86115,108401,6,0.451,0.022,7,1
57,220033,273797,0,0.62,0.206,4,0
44,73825,342940,3,0.622,0.047,35,1
69,30130,457864,0,0.411,0.252,27,1
42,185455,472267,5,0.284,0.05,13,1
42,192860,402619,0,0.32,0.146,22,0
24,232686,283769,2,0.158,0.0,19,1
59,231558,442388,5,0.459,0.085,3,1
54,39027,61970,6,0.498,0.024,30,1
62,161016,497962,1,0.329,0.0,4,0
22,180541,109905,4,0.31,0.184,22,1
29,156205,207717,1,0.498,0.014,11,0
63,19393,454713,4,0.405,0.049,17,1
20,25576,361297,0,0.468,0.04,18,0
44,172578,426401,6,0.445,0.18,17,1
39,216167,347153,0,0.537,0.171,8,0
66,57111,304528,4,0.415,0.189,3,1
62,25904,95329,3,0.427,0.045,5,1
64,109941,498146,1,0.218,0.194,29,1
33,88674,321908,4,0.492,0.044,3,1
48,245982,337424,1,0.513,0.047,20,0
54,232577,219763,4,0.473,0.051,12,1
68,146155,476504,5,0.787,0.054,27,1
18,238190,230811,3,0.524,0.094,25,1
68,68770,103273,2,0.477,0.041,7,1
36,248096,98267,3,0.575,0.116,27,1
24,120044,352220,7,0.817,0.0,26,1
50,126954,374922,6,0.538,0.116,11,1
58,26880,110931,0,0.166,0.024,33,1
24,56695,351991,2,0.565,0.053,17,1
20,60688,498817,0,0.368,0.055,1,0
64,129666,270822,1,0.212,0.166,25,1
66,59601,485532,6,0.755,0.135,18,1
26,39043,86792,6,0.722,0.088,14,1
65,157201,207430,3,0.364,0.05,18,1
65,220045,282863,5,0.365,0.155,39,1
69,31441,185427,2,0.524,0.226,15,1
29,146726,59065,3,0.367,0.098,27,1
48,240667,234542,6,0.48,0.0,34,1
69,110058,176292,2,0.393,0.051,23,1
64,57995,109867,2,0.44,0.139,35,1
49,33689,192455,1,0.289,0.069,19,1
28,235038,214835,1,0.624,0.04,9,0
22,110231,442878,0,0.681,0.037,19,0
31,39711,250844,6,0.485,0.106,4,1
21,218555,213625,6,0.495,0.0,11,1
28,203473,200715,3,0.594,0.098,8,1
21,180300,303250,4,0.5,0.106,3,1
57,34823,145039,1,0.759,0.069,6,0
48,34377,438641,0,0.303,0.027,33,1
44,66433,215184,4,0.629,0.171,34,1
60,52578,218622,1,0.483,0.007,36,1
39,139985,41298,6,0.332,0.112,0,1
38,107192,443014,2,0.837,0.151,38,0
28,194849,240864,5,0.858,0.111,13,1
41,38823,76866,2,0.469,0.186,16,1
27,186069,93993,1,0.567,0.021,7,0
48,234499,188773,4,0.429,0.045,37,1
69,45687,392450,1,0.453,0.068,39,1
45,168288,56416,3,0.33,0.33,28,1
33,134617,69055,2,0.308,0.136,3,1
53,37283,284855,7,0.777,0.149,16,1
60,83814,254513,4,0.494,0.146,11,1
42,200193,479068,5,0.508,0.106,36,1
31,219216,378485,4,0.378,0.173,26,1
55,101575,331906,7,0.528,0.0,38,1
27,40033,174583,3,0.274,0.119,33,1
69,72544,316777,6,0.384,0.13,21,1
34,213206,296341,7,0.32,0.171,11,1
36,148946,146297,7,0.694,0.019,31,1
55,116163,191728,5,0.252,0.024,27,1
18,18142,466242,7,0.323,0.029,31,1
28,198934,273623,5,0.193,0.137,37,1
24,124368,241052,2,0.366,0.138,24,1
38,143135,400358,1,0.431,0.034,26,0
46,213294,140831,1,0.647,0.234,16,0
27,147163,117607,4,0.467,0.12,19,1
35,233093,493972,1,0.438,0.109,5,0
58,146495,403604,1,0.545,0.085,7,0
66,95500,217330,5,0.434,0.165,39,1
18,231831,473673,2,0.861,0.127,7,0
50,165972,192034,5,0.411,0.232,2,1
19,193696,340852,7,0.562,0.015,31,1
45,68303,27131,0,0.624,0.0,5,0
63,172697,351828,5,0.407,0.048,18,1
59,146650,97364,6,0.525,0.139,14,1
30,39719,128270,1,0.425,0.07,16,1
31,74696,406503,6,0.541,0.189,15,1
58,229238,110711,4,0.515,0.072,1,1
60,149268,246520,5,0.479,0.176,10,1
32,196961,461112,0,0.327,0.042,25,0
18,55354,477888,3,0.78,0.183,3,1
41,66196,227547,2,0.588,0.196,10,1
50,236189,51104,1,0.262,0.06,35,0
41,113739,150593,6,0.437,0.134,26,1
66,223425,311812,4,0.265,0.119,20,1
60,204959,175119,7,0.614,0.136,21,1
58,94175,362792,1,0.497,0.19,38,1
19,238134,496327,5,0.501,0.168,1,1
62,197515,314379,4,0.374,0.136,35,1
57,45005,316163,5,0.453,0.146,19,1
38,37443,269640,2,0.618,0.011,19,1
48,44759,101382,5,0.658,0.097,9,1
60,188984,293366,1,0.627,0.023,15,0
65,48649,466625,6,0.267,0.099,21,1
46,81377,347879,3,0.472,0.178,10,1
20,117090,378605,3,0.538,0.1,13,1
50,46875,432999,4,0.39,0.0,39,1
53,92651,199864,0,0.251,0.027,32,0
21,174374,174808,2,0.307,0.141,24,1
60,243445,485258,1,0.725,0.062,11,0
28,125404,235230,7,0.321,0.155,33,1
64,190479,369478,3,0.507,0.015,34,1
46,139582,321595,0,0.477,0.127,39,0
34,124582,70557,0,0.477,0.13,26,0
21,137324,163965,7,0.452,0.155,8,1
18,240258,169842,1,0.618,0.054,15,0
56,28970,97603,0,0.505,0.155,36,1
37,135644,391739,1,0.406,0.205,4,1
61,27074,483422,1,0.508,0.0,31,1
29,220631,483467,0,0.308,0.104,20,0
65,156274,105417,7,0.571,0.0,18,1
66,26104,230262,0,0.398,0.04,6,1
23,161608,124039,5,0.406,0.045,37,1
51,117394,40627,6,0.577,0.095,8,1
66,26086,313156,5,0.439,0.126,23,1
34,244892,431226,1,0.447,0.163,22,0
21,103933,47910,5,0.675,0.118,15,1
63,20590,324502,2,0.354,0.147,5,1
42,159020,26683,3,0.575,0.025,6,1
19,103194,423106,2,0.642,0.174,25,1
61,169319,41366,6,0.675,0.0,29,1
53,53154,223445,4,0.826,0.207,9,1
21,209644,70399,1,0.404,0.194,30,0
31,113700,211955,3,0.37,0.153,27,1
18,113872,220306,6,0.623,0.256,8,1
67,203882,274554,7,0.641,0.0,15,1
19,143840,416337,7,0.381,0.155,14,1
59,15316,498284,1,0.573,0.109,22,1
44,150961,177566,6,0.909,0.117,2,1
48,166792,462408,4,0.516,0.019,38,1
60,88330,219490,5,0.639,0.128,22,1
64,57478,67971,3,0.737,0.124,27,1
24,27648,304123,5,0.876,0.052,24,1
18,213865,364151,2,0.537,0.095,15,0
24,15993,158050,4,0.688,0.008,33,1
53,152112,298947,1,0.382,0.072,12,0
47,211489,221943,3,0.504,0.167,1,1
22,97749,81061,3,0.433,0.169,22,1
30,62054,199292,6,0.217,0.154,4,1
45,183013,219469,5,0.26,0.167,32,1
55,163109,177522,5,0.565,0.168,1,1
35,18499,458416,2,0.567,0.055,8,1
67,150606,200312,3,0.344,0.124,37,1
69,15091,316843,3,0.734,0.176,10,1
57,108913,15447,6,0.334,0.003,20,1
41,86452,163525,1,0.539,0.003,34,0
63,210870,444267,0,0.438,0.0,9,0
55,244660,447307,4,0.516,0.0,12,1
45,179124,488899,6,0.635,0.026,0,1
41,187590,37866,5,0.614,0.063,32,1
61,20344,432623,6,0.606,0.206,3,1
46,30036,141142,3,0.587,0.069,39,1
27,197523,12813,1,0.309,0.0,28,0
69,115632,55316,5,0.67,0.112,12,1
21,134144,377933,0,0.341,0.087,19,0
54,177619,300026,7,0.484,0.045,20,1
52,96549,290819,5,0.447,0.059,29,1
48,175234,442179,4,0.553,0.175,14,1
20,185817,56145,1,0.427,0.001,10,0
43,71488,50535,2,0.476,0.0,5,1
64,176225,467100,7,0.743,0.133,17,1
30,54810,307053,0,0.306,0.057,19,1
53,87988,390346,0,0.5,0.209,24,0
62,198334,267157,2,0.333,0.089,33,1
67,246014,81195,1,0.601,0.093,8,0
44,30188,266098,5,0.391,0.155,8,1
34,167446,482380,0,0.506,0.0,11,0
54,148892,67666,6,0.301,0.124,6,1
43,157358,71837,6,0.694,0.074,5,1
50,199898,179846,1,0.511,0.172,31,0
56,31421,232793,4,0.521,0.055,28,1
54,188724,318105,5,0.624,0.112,33,1
30,80639,87898,6,0.312,0.075,23,1
57,51259,467629,5,0.408,0.129,32,1
46,120038,83593,7,0.526,0.082,17,1
66,21351,108040,0,0.236,0.118,35,1
52,163197,484224,4,0.252,0.223,22,1
64,147820,194562,6,0.377,0.08,1,1
68,135499,290340,1,0.329,0.128,6,1
69,22183,223119,1,0.448,0.26,20,1
56,194312,136995,0,0.578,0.127,32,0
49,23265,258300,7,0.612,0.0,5,1
24,76703,390435,6,0.771,0.053,30,1
38,108035,15603,0,0.497,0.016,35,0
42,180006,438869,1,0.523,0.165,7,0
58,110814,100337,3,0.496,0.093,22,1
48,206900,459625,7,0.548,0.174,35,1
40,234580,481490,6,0.56,0.143,12,1
25,194786,467162,7,0.638,0.143,15,1
55,24141,328908,6,0.638,0.014,17,1
40,196148,453735,5,0.578,0.135,18,1
19,63457,431176,2,0.727,0.196,13,1
32,223799,323076,4,0.504,0.0,21,1
63,244982,447077,3,0.408,0.078,10,1
24,34781,177808,7,0.433,0.125,31,1
39,38176,418991,3,0.484,0.107,27,1
44,178840,463528,6,0.337,0.201,6,1
22,48678,321251,1,0.408,0.151,34,1
26,242639,70023,5,0.329,0.128,10,1
66,141967,114914,3,0.552,0.157,21,1
48,149807,92711,3,0.553,0.154,37,1
28,217170,271229,6,0.235,0.103,27,1
26,66069,222575,3,0.402,0.075,37,1
40,145608,415399,0,0.774,0.169,24,0
55,249707,148995,3,0.594,0.048,32,0
55,20185,91129,7,0.568,0.095,18,1
28,56049,311709,7,0.4,0.019,6,1
55,49330,78094,4,0.543,0.151,7,1
64,93856,453597,5,0.498,0.186,23,1
29,45532,49770,2,0.38,0.035,5,1
19,55434,250605,6,0.426,0.089,17,1
67,215380,474867,4,0.429,0.066,18,1
45,124160,281396,0,0.277,0.175,3,0
58,99141,406076,7,0.301,0.199,33,1
34,113435,217335,6,0.47,0.066,3,1
33,243098,379875,0,0.373,0.0,12,0
29,130441,356708,3,0.455,0.181,34,1
29,125204,261680,5,0.259,0.103,1,1
42,233076,59337,5,0.62,0.103,3,1
23,23761,485766,1,0.812,0.167,33,0
61,127406,33809,0,0.654,0.075,10,0
44,190833,184913,7,0.67,0.056,36,1
65,135937,324255,7,0.594,0.075,6,1
44,219033,386879,5,0.54,0.134,6,1
33,223370,272090,5,0.513,0.162,23,1
44,94023,206610,5,0.363,0.214,38,1
26,207173,209605,3,0.604,0.128,30,1
60,72333,488085,5,0.595,0.09,24,1
55,71334,173656,2,0.431,0.162,10,1
25,244705,428741,0,0.579,0.032,2,0
48,18037,35385,2,0.396,0.199,31,1
45,97989,333098,2,0.405,0.115,4,1
28,162932,343472,2,0.616,0.084,6,0
24,112174,341087,3,0.565,0.032,17,1
57,213539,216519,1,0.465,0.144,14,0
31,74122,348486,3,0.448,0.08,34,1
44,144919,228181,3,0.526,0.093,9,1
30,44416,300890,1,0.225,0.0,26,1
51,64626,447787,3,0.386,0.07,18,1
20,55786,339471,5,0.31,0.06,9,1
36,189218,371398,3,0.502,0.129,39,1
46,62635,484786,0,0.663,0.081,31,0
40,172341,117527,5,0.572,0.0,29,1
49,96223,298097,4,0.423,0.071,18,1
27,147782,332011,3,0.394,0.0,8,1
40,220364,350684,0,0.387,0.027,25,0
57,217884,74805,0,0.8,0.17,38,0
35,17640,382508,0,0.51,0.0,10,0
26,199296,105091,6,0.53,0.121,27,1
62,239576,210428,2,0.183,0.064,34,1
58,171968,359933,3,0.323,0.051,18,1
53,58994,138905,5,0.493,0.031,3,1
59,171218,71686,5,0.425,0.122,36,1
58,164492,340928,0,0.52,0.13,4,0
56,170617,147295,7,0.518,0.0,30,1
44,115773,414885,2,0.59,0.181,19,1
19,138413,450049,6,0.22,0.017,29,1
49,168186,181420,6,0.334,0.127,28,1
32,124021,371774,4,0.485,0.017,8,1
58,196789,119816,1,0.403,0.068,3,0
42,181756,465435,4,0.453,0.01,5,1
65,86233,130419,1,0.516,0.063,8,1
48,158466,442098,6,0.388,0.086,34,1
46,192783,395410,6,0.529,0.02,3,1
65,130145,163163,6,0.582,0.122,27,1
42,183026,413973,6,0.51,0.131,15,1
37,44765,319864,1,0.608,0.289,32,1
37,105766,338084,0,0.174,0.165,23,1
63,179953,195560,5,0.412,0.182,30,1
57,225350,124699,4,0.634,0.0,33,1
26,166809,351581,6,0.37,0.0,36,1
43,170963,35595,5,0.35,0.079,32,1
37,95428,180743,6,0.481,0.225,15,1
51,179717,79346,2,0.497,0.273,36,1
20,98735,10645,0,0.42,0.052,14,0
55,27233,13640,0,0.777,0.059,23,0
56,72979,56029,3,0.543,0.138,9,1
29,158634,470451,0,0.365,0.086,32,0
25,241050,387796,4,0.284,0.088,4,1
50,131511,494774,3,0.561,0.144,38,1
31,217147,51162,2,0.361,0.29,19,1
66,197833,498730,4,0.823,0.191,33,1
58,146846,303717,5,0.564,0.231,19,1
67,204013,399189,0,0.584,0.0,5,0
45,109388,430311,3,0.537,0.175,4,1
66,119037,138392,7,0.668,0.034,35,1
18,188153,373139,2,0.141,0.217,24,1
33,165138,327315,6,0.32,0.195,5,1
18,139016,212585,2,0.655,0.142,14,1
53,116802,250999,2,0.725,0.048,22,0
44,244324,112216,6,0.315,0.066,18,1
32,30436,100723,2,0.227,0.072,2,1
33,27953,462043,6,0.525,0.153,20,1
51,127571,368503,5,0.573,0.128,6,1
27,23057,287535,6,0.522,0.199,12,1
44,95113,350249,6,0.491,0.213,26,1
49,148623,208655,7,0.222,0.041,27,1
30,110211,132495,4,0.444,0.133,3,1
29,62770,471608,7,0.466,0.132,20,1
36,81907,494885,0,0.418,0.093,10,0
48,157011,115358,3,0.212,0.166,17,1
31,238579,402954,3,0.588,0.134,32,1
37,198634,226718,0,0.63,0.06,16,0
46,143638,356913,6,0.381,0.09,23,1
27,47455,63236,6,0.472,0.076,0,1
47,72024,244937,5,0.425,0.049,19,1
25,118542,71191,5,0.427,0.094,30,1
25,72970,409081,4,0.574,0.009,25,1
30,176836,205312,3,0.578,0.133,38,1
32,101056,139222,5,0.661,0.198,31,1
19,210957,352833,7,0.658,0.104,5,1
68,78223,477787,2,0.474,0.166,2,1
34,131640,176058,2,0.926,0.111,11,0
59,182897,361721,0,0.732,0.028,32,0
64,63446,347903,7,0.401,0.24,33,1
59,193938,250060,4,0.519,0.0,29,1
61,152662,404543,4,0.202,0.101,28,1
23,167199,72699,2,0.504,0.046,26,1
37,121811,440013,0,0.751,0.211,12,0
56,234748,208028,6,0.917,0.115,27,1
47,196402,31912,6,0.482,0.279,25,1
18,60133,494798,2,0.55,0.103,3,1
47,145560,389128,6,0.591,0.047,36,1
59,227270,409934,4,0.797,0.0,30,1
61,80664,82099,5,0.353,0.177,8,1
37,141067,377794,1,0.898,0.042,11,0
30,192282,352148,4,0.452,0.071,27,1
34,79226,452338,1,0.324,0.186,9,1
33,136670,192114,1,0.453,0.174,32,1
36,144948,464437,2,0.379,0.057,18,1
33,56723,356818,1,0.563,0.068,3,1
41,56738,134339,7,0.252,0.0,27,1
20,147321,114773,0,0.521,0.0,37,0
32,57014,452618,7,0.6,0.153,13,1
34,237855,326045,1,0.722,0.161,38,0
25,138088,67982,6,0.602,0.125,28,1
63,180796,71501,2,0.713,0.113,29,0
53,108268,415521,7,0.409,0.051,14,1
65,85218,93175,4,0.559,0.203,20,1
47,129327,117301,3,0.166,0.0,8,1
23,182055,311086,1,0.483,0.067,24,0
65,108427,433083,3,0.558,0.111,34,1
41,81412,175018,4,0.572,0.1,25,1
53,48834,336195,7,0.264,0.1,34,1
37,142531,354851,2,0.441,0.064,6,1
43,174724,304179,0,0.462,0.138,24,0
43,138750,345728,2,0.436,0.015,11,1
32,74899,121496,1,0.609,0.09,22,0
46,73136,314600,7,0.467,0.13,4,1
56,103608,11732,1,0.515,0.077,15,0
19,96752,367964,7,0.427,0.1,14,1
24,62885,398239,0,0.66,0.115,21,0
61,236412,399028,6,0.671,0.0,29,1
47,92491,24432,3,0.454,0.0,22,1
68,73890,456597,0,0.928,0.109,35,0
49,157562,222891,4,0.385,0.057,11,1
51,203241,49452,5,0.651,0.062,14,1
64,124202,271886,6,0.357,0.14,18,1
52,171832,290059,1,0.616,0.031,24,0
35,37327,207007,4,0.604,0.0,33,1
45,140167,376900,4,0.348,0.216,23,1
30,30647,276424,3,0.48,0.185,38,1
35,47315,116301,7,0.78,0.184,18,1
53,154119,313860,3,0.378,0.022,21,1
25,63074,139174,3,0.56,0.095,27,1
52,23597,68170,4,0.55,0.011,5,1
48,57059,140812,7,0.494,0.096,6,1
34,196612,453722,6,0.24,0.076,13,1
20,152896,290443,5,0.624,0.025,2,1
54,104722,165691,0,0.502,0.135,16,0
60,243745,189423,2,0.666,0.082,13,0
55,105651,431344,0,0.535,0.221,24,0
39,221151,336386,0,0.51,0.106,38,0
51,96064,389126,6,0.556,0.0,22,1
39,20934,309017,6,0.352,0.0,38,1
36,40909,496179,0,0.734,0.247,24,0
35,79325,331984,3,0.444,0.075,25,1
28,58844,206140,2,0.446,0.117,33,1
68,51955,133635,0,0.694,0.101,23,0
52,105086,32685,3,0.537,0.199,38,1
27,244284,386011,0,0.465,0.0,25,0
62,62118,467115,5,0.562,0.193,13,1
25,70368,335377,7,0.594,0.188,17,1
48,248875,248703,3,0.482,0.1,25,1
26,62308,74018,1,0.638,0.129,11,1
36,210097,325547,3,0.309,0.074,29,1
52,160905,108084,7,0.539,0.0,0,1
69,233004,314840,1,0.62,0.141,29,0
69,145703,157472,5,0.593,0.117,0,1
64,154467,434280,0,0.164,0.119,6,0
30,68075,468660,2,0.481,0.134,38,1
22,150107,124779,3,0.318,0.058,33,1
65,172535,169911,3,0.693,0.205,29,1
66,246910,461793,1,0.441,0.101,37,0
32,37796,19740,6,0.676,0.138,27,1
18,51835,263151,5,0.317,0.081,4,1
51,19551,79396,3,0.559,0.174,33,1
21,200754,222131,3,0.501,0.107,9,1
20,34367,25764,0,0.915,0.094,24,0
66,230138,78832,5,0.677,0.185,35,1
43,100744,207391,1,0.667,0.0,26,0
23,82763,39426,2,0.804,0.08,1,1
52,244128,400605,6,0.543,0.057,31,1
37,184286,293220,5,0.485,0.126,32,1
45,143603,230713,5,0.468,0.122,5,1
64,223905,241466,2,0.549,0.099,37,0
30,192360,421107,4,0.084,0.05,7,1
51,164804,424266,0,0.5,0.098,2,0
61,90551,33289,1,0.534,0.123,22,1
40,246733,345754,6,0.477,0.088,27,1
68,184044,240164,3,0.27,0.178,3,1
41,237221,393617,5,0.478,0.143,6,1
41,242052,395666,6,0.27,0.101,26,1
63,144076,357072,7,0.766,0.0,3,1
51,99073,340613,0,0.461,0.085,33,0
63,237587,113850,4,0.191,0.144,10,1
59,249778,427884,7,0.469,0.08,33,1
55,43662,353399,1,0.634,0.121,29,1
30,165026,144179,6,0.526,0.084,12,1
38,156572,124036,4,0.363,0.116,31,1
62,190918,255416,2,0.398,0.198,8,1
50,244224,177993,6,0.457,0.155,19,1
32,74259,341670,6,0.434,0.009,38,1
35,244298,209168,1,0.311,0.0,35,0
58,166126,92560,5,0.49,0.131,36,1
27,34389,203588,7,0.3,0.182,5,1
23,135086,409745,5,0.642,0.0,12,1
57,46365,417036,4,0.661,0.085,3,1
32,239754,162620,1,0.35,0.266,35,0
57,194353,399962,3,0.393,0.081,31,1
45,227598,55720,7,0.437,0.277,35,1
69,156594,492165,6,0.495,0.042,4,1
45,108218,385193,3,0.539,0.055,13,1
63,115664,30014,2,0.569,0.051,28,1
62,237514,355458,6,0.566,0.01,14,1
29,50618,252067,7,0.733,0.0,11,1
69,222930,443003,2,0.509,0.085,37,0
56,114172,127586,6,0.305,0.11,21,1
23,153740,447116,2,0.259,0.05,29,1
18,171741,436602,6,0.745,0.067,30,1
32,34297,146477,7,0.576,0.201,24,1
18,49940,221844,5,0.531,0.168,29,1
36,52785,324267,3,0.567,0.082,38,1
69,197988,127717,2,0.524,0.13,19,0
42,33065,499570,0,0.565,0.0,34,0
19,158560,103562,0,0.444,0.119,2,0
43,40378,129465,6,0.658,0.096,2,1
29,195436,255341,5,0.421,0.074,15,1
62,244583,241709,1,0.365,0.102,19,0
22,112294,34595,4,0.246,0.091,13,1
58,64859,455981,7,0.464,0.008,35,1
41,119548,127666,5,0.69,0.218,0,1
18,177350,60509,7,0.431,0.167,4,1
53,185928,264411,0,0.293,0.073,25,0
41,164584,464842,0,0.543,0.0,2,0
58,151768,11109,5,0.402,0.0,7,1
50,163319,249196,4,0.732,0.24,34,1
58,66076,456290,5,0.661,0.088,32,1
41,63575,447589,7,0.309,0.153,31,1
18,233755,93706,0,0.474,0.034,13,0
24,151146,314471,7,0.387,0.078,6,1
41,217377,419635,0,0.326,0.082,12,0
38,162001,339003,4,0.492,0.117,7,1
59,121989,332036,6,0.623,0.106,9,1
39,149045,388763,5,0.488,0.035,33,1
62,177551,232092,1,0.423,0.035,9,0
